"Particle.ID","Class","Area..ABD.","Area..Filled.","Aspect.Ratio","Calibration.Factor","Calibration.Image","Camera","Capture.X","Capture.Y","Circle.Fit","Circularity","Circularity..Hu.","Compactness","Convex.Perimeter","Convexity","Date","Diameter..ABD.","Diameter..ESD.","Diameter..FD.","Edge.Gradient","Elapsed.Time","Elongation","Feret.Angle.Max","Feret.Angle.Min","Fiber.Curl","Fiber.Straightness","Filter.Score","Geodesic.Aspect.Ratio","Geodesic.Length","Geodesic.Thickness","Image.File","Image.Height","Image.Width","Image.X","Image.Y","Intensity","Length","Original.Reference.ID","Particles.Per.Chain","Perimeter","Roughness","Sigma.Intensity","Source.Image","Sphere.Complement","Sphere.Count","Sphere.Unknown","Sphere.Volume","Sum.Intensity","Symmetry","Time","Timestamp","Transparency","Volume..ABD.","Volume..ESD.","Width","Genus","Family","Order","Nauplius","Group","Zooplankton","Partial","Final_ID","Check"
145,"Debris",61069.0423,61069.0423,0.3472,9.47,1,1,898,1405,0,0.0616,0.0591,16.233,3322.059,0.1582,"2025-11-05",278.8468,1037.2283,278.8468,168.2481,121.812,48.9771,-65,25,0.4083,0.7101,0,0.0204,1993.7512,40.7078,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",153,89,1021,1086,156.2453,1415.765,"D5E692C9-D16D-4BC6-9C9B-DCAF2C8C18E6",1,4068.9181,1.2248,32.4015,965,0,0,0,0,141402,0.2942,"8:09:31","2025-11-05T08:09:31.012",0.7312,11400000,5.84e+08,516.115,,,,,,,,,1
146,"Debris",64966.6451,64966.6451,0.7148,9.47,1,1,554,169,0.122,0.2271,0.5241,4.4028,1475.479,0.5487,"2025-11-05",287.6075,451.1404,287.6075,143.4974,121.937,11.7468,-75,-15,0.9434,0.5146,0,0.0851,1003.0237,85.3871,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",66,59,1112,1086,102.5225,516.115,"BF163DC3-CBD9-4FE7-AF6A-A4F12E8FA044",1,2176.8216,1.4753,43.5589,966,0,0,0,0,97909,0.1619,"8:09:31","2025-11-05T08:09:31.139",0.3625,12500000,48100000,374.065,,,,,,,,,1
147,"Debris",45582.6487,45582.6487,0.1201,9.47,1,1,757,366,0,0.1956,0.1584,5.1136,1804.5767,0.6828,"2025-11-05",240.91,553.7317,240.91,166.8057,122.828,13.9933,-25,60,0.1343,0.8816,0,0.0715,939.9332,67.17,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",56,95,0,1322,124.544,828.625,"9810DAA7-A480-4499-84CE-CC8C75F9C31B",1,2014.2065,1.1162,49.3356,973,0,0,0,0,87679,0.3741,"8:09:32","2025-11-05T08:09:32.022",0.5649,7320000,88900000,127.845,,,,,,,,,1
148,"Debris",40575.2404,40575.2404,0.2307,9.47,1,1,783,732,0,0.0478,0.073,20.9061,2583.0893,0.2726,"2025-11-05",227.2928,802.3192,227.2928,34.604,124.843,63.6629,-75,15,0.6059,0.6227,0,0.0157,1908.5494,29.979,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",135,62,97,1322,203.569,1188.485,"9817FF5C-1877-4C60-9A65-675BE2ADD429",1,3877.0568,1.5009,5.7318,989,0,0,0,0,129877,0.5281,"8:09:34","2025-11-05T08:09:34.038",0.7167,6150000,2.7e+08,213.075,,,,,,,,,1
149,"Debris",32860.6888,32860.6888,0.3289,9.47,1,1,321,1825,0,0.0823,0.0711,12.1516,2316.1243,0.1967,"2025-11-05",204.5471,716.826,204.5471,111.3867,125.343,36.1476,40,-45,0.2936,0.773,0,0.0277,1316.9414,36.4324,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",89,92,161,1322,114.2224,1018.025,"87DCDD2D-917D-4718-8318-A96294BC7C86",1,2706.7476,1.1687,18.4353,993,0,0,0,0,61109,0.4148,"8:09:34","2025-11-05T08:09:34.544",0.7146,4480000,1.93e+08,326.715,,,,,,,,,1
150,"Debris",39443.6823,39896.0002,0.3949,9.47,1,1,368,1052,0.2661,0.4678,0.6023,2.1375,1034.8541,0.9284,"2025-11-05",224.101,309.616,225.3823,68.7345,126.859,4.4926,-85,10,0.1946,0.8371,0,0.2226,503.4154,112.0532,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",58,32,255,1322,169.2456,421.415,"909D081C-169A-4A9C-B782-992067D0283B",1,1230.9371,1.1895,17.3746,1005,0,0,0,0,105440,0.526,"8:09:36","2025-11-05T08:09:36.056",0.2762,5890000,15500000,146.785,,,,,,,,,1
151,"Debris",42239.3519,43832.589,0.6234,9.47,1,1,277,50,0.3582,0.1611,0.7081,6.2058,1038.4641,0.7665,"2025-11-05",231.9069,309.8792,236.2401,42.3454,127.625,17.4388,-75,50,1.5641,0.39,0,0.0573,1032.0059,59.1786,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",54,41,289,1322,107.5091,402.475,"78C05927-EF9E-4E57-B11B-621E80959E78",1,2182.3691,2.1015,12.6707,1011,0,0,0,0,70956,0.4153,"8:09:36","2025-11-05T08:09:36.813",0.2516,6530000,15600000,232.015,,,,,,,,,1
152,"Debris",77456.571,79511.2768,0.2291,9.47,1,1,250,59,0,0.1809,0.3584,5.5284,1919.5226,0.7072,"2025-11-05",314.0394,591.6117,318.1775,63.55,127.625,15.3026,-65,35,0.4435,0.6928,0,0.0653,1250.7932,81.7371,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",97,64,332,1322,101.9075,866.505,"60CC10FD-2A04-49B6-8345-99D712435F39",1,2665.0607,1.3884,16.9356,1011,0,0,0,0,113525,0.498,"8:09:36","2025-11-05T08:09:36.813",0.4692,16200000,1.08e+08,194.135,,,,,,,,,1
153,"Debris",88715.2746,88794.8658,0.074,9.47,1,1,791,643,0,0.0701,0.0555,14.2582,3999.896,0.4212,"2025-11-05",336.089,1252.6708,336.2397,61.295,127.75,42.7702,-75,15,0.1283,0.8863,0,0.0234,2195.777,51.339,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",213,69,398,1322,189.5048,1946.085,"67085508-E690-432C-99FE-B801DD27B010",1,4494.2319,1.1236,14.5832,1012,0,0,0,0,238018,0.346,"8:09:36","2025-11-05T08:09:36.941",0.7317,19900000,1.03e+09,156.255,,,,,,,,,1
154,"Debris",42012.1212,42012.1212,0.0819,9.47,1,1,849,849,0,0.15,0.1228,6.6682,2000.6871,0.7103,"2025-11-05",231.2823,617.9175,231.2823,67.2567,127.75,18.8959,-45,50,0.0977,0.911,0,0.0529,1055.1543,55.8405,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",80,91,469,1322,191.1826,961.205,"A4B8FD28-3E8A-49BB-A50A-BB373867CDC6",1,2221.9897,1.1106,13.6053,1012,0,0,0,0,125607,0.1701,"8:09:36","2025-11-05T08:09:36.941",0.6257,6480000,1.24e+08,89.965,,,,,,,,,1
155,"Debris",74853.3731,74853.3731,0.4711,9.47,1,1,931,922,0,0.1218,0.2732,8.2076,2044.6014,0.4679,"2025-11-05",308.7171,630.8071,308.7171,67.9828,127.75,23.7427,75,0,0.9419,0.515,0,0.0421,1517.1482,63.8995,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",94,58,562,1322,185.049,781.275,"F2613093-B465-4E6A-8665-4C7A314FB111",1,3162.0955,1.5466,19.596,1012,0,0,0,0,200038,0.2041,"8:09:36","2025-11-05T08:09:36.941",0.5106,15400000,1.31e+08,411.945,,,,,,,,,1
156,"Debris",153703.5476,159434.2216,0.6014,9.47,1,1,296,1338,0,0.0838,0.2842,11.9384,2933.1961,0.3674,"2025-11-05",442.3815,914.6439,450.5529,96.5544,127.75,35.4775,40,-40,1.4877,0.402,0,0.0282,2603.2536,73.3775,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",120,102,622,1322,154.0218,1046.435,"36823EBA-A596-46FE-81B8-960F00F7A753",1,5353.2622,1.8251,29.2889,1012,0,0,0,0,317285,0.2143,"8:09:36","2025-11-05T08:09:36.941",0.5163,45300000,4.01e+08,743.395,,,,,,,,,1
157,"Debris",37263.4265,37263.4265,0.1412,9.47,1,1,908,1392,0,0.3259,0.2644,3.0683,1302.5777,0.9604,"2025-11-05",217.8193,394.5836,217.8193,100.621,128.25,7.5062,-65,30,0.0684,0.936,0,0.1332,632.3429,84.243,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",69,48,726,1322,154.3451,591.875,"1494CBC7-7EB3-420E-8B35-243F4D3D102B",1,1433.1718,1.1003,34.7938,1016,0,0,0,0,91681,0.7499,"8:09:37","2025-11-05T08:09:37.443",0.448,5410000,32200000,61.555,,,,,,,,,1
158,"Debris",31897.0861,31897.0861,0.0691,9.47,1,1,1017,515,0,0.1676,0.1232,5.9669,1744.2026,0.8832,"2025-11-05",201.5258,536.6336,201.5258,82.2919,128.5,16.6857,-90,-5,0.0545,0.9483,0,0.0599,883.8073,52.9679,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",103,23,776,1322,172.5172,838.095,"C24E5D77-3CBA-4450-8E06-15FBD080CE6B",1,1873.5505,1.0742,17.9739,1018,0,0,0,0,90054,0.555,"8:09:37","2025-11-05T08:09:37.696",0.6245,4290000,80900000,42.615,,,,,,,,,1
159,"Debris",38314.7121,38314.7121,0.4428,9.47,1,1,559,1473,0.4107,0.5214,0.7014,1.918,931.8452,0.959,"2025-11-05",220.8706,276.9975,220.8706,100.8333,129.125,3.7595,-90,0,0.1805,0.8471,0,0.266,452.7593,120.4304,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",55,31,801,1322,139.2072,383.535,"F4616097-1DB3-48C1-AF86-EDECBF95205D",1,1146.3795,1.2302,44.1154,1023,0,0,0,0,84638,0.6356,"8:09:38","2025-11-05T08:09:38.326",0.2026,5640000,11100000,156.255,,,,,,,,,1
160,"Debris",35990.1291,35990.1291,0.3155,9.47,1,1,1005,1588,0.0527,0.2309,0.3444,4.3303,1201.4532,0.6535,"2025-11-05",214.0655,362.754,214.0655,141.6169,129.39,11.5173,85,5,0.5237,0.6563,0,0.0868,771.9942,67.0288,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",67,33,834,1322,124.9445,506.645,"CB862209-F1ED-4441-B686-F2895E09D2AE",1,1678.0461,1.3967,53.1697,1025,0,0,0,0,72093,0.2414,"8:09:38","2025-11-05T08:09:38.579",0.4099,5140000,2.5e+07,165.725,,,,,,,,,1
161,"Debris",34646.0007,34646.0007,0.2264,9.47,1,1,641,749,0.0159,0.3524,0.3353,2.8381,1173.3822,0.8125,"2025-11-05",210.0301,354.8617,210.0301,84.7712,130.39,6.7683,-60,35,0.1497,0.8698,0,0.1477,582.5002,86.0628,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",60,46,952,1322,154.9803,506.645,"2062CDAB-9029-4C72-8F3C-997545487DB3",1,1337.1261,1.1395,35.4108,1033,0,0,0,0,86634,0.3202,"8:09:39","2025-11-05T08:09:39.587",0.4081,4850000,23400000,137.315,,,,,,,,,1
162,"Debris",47261.3626,47261.3626,0.0471,9.47,1,1,709,1682,0,0.0872,0.0565,11.4667,2765.9342,0.516,"2025-11-05",245.306,860.7179,245.306,127.2508,130.64,33.9942,-90,0,0.1102,0.9007,0,0.0294,1487.7179,43.7639,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",156,23,1000,1322,136.2039,1340.005,"8D26A554-1D94-4783-A688-B802A76907CE",1,3062.9635,1.1074,32.5459,1035,0,0,0,0,98884,0.4588,"8:09:39","2025-11-05T08:09:39.839",0.715,7730000,3.34e+08,80.495,,,,,,,,,1
163,"Debris",44745.0161,44973.3449,0.5391,9.47,1,1,582,1219,0.0228,0.1301,0.2221,7.6863,1824.9239,0.3258,"2025-11-05",238.6862,560.571,239.2945,75.7027,131.656,22.1019,40,-45,0.6875,0.5926,0,0.0452,1174.5448,53.1422,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",70,72,1025,1322,169.5642,696.045,"02C206C1-5BCF-44C0-ADBD-D3F604FD3912",1,2455.374,1.3455,41.5297,1043,0,0,0,0,117508,0.267,"8:09:40","2025-11-05T08:09:40.849",0.5742,7120000,92200000,411.945,,,,,,,,,1
164,"Debris",32638.0989,32638.0989,0.0801,9.47,1,1,541,1246,0,0.1861,0.1462,5.3737,1610.0241,0.8601,"2025-11-05",203.8532,492.9665,203.8532,66.7976,131.656,14.8146,75,-15,0.0893,0.918,0,0.0675,840.7183,56.7494,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",93,34,1099,1322,182.547,771.805,"24A12F6F-2950-41E3-9A5F-4F46AA6691D9",1,1794.9353,1.1148,16.794,1043,0,0,0,0,97115,0.6207,"8:09:40","2025-11-05T08:09:40.849",0.5865,4440000,62700000,61.555,,,,,,,,,1
165,"Debris",32712.281,32712.281,0.0758,9.47,1,1,803,885,0,0.1621,0.1286,6.1705,1735.4173,0.8082,"2025-11-05",204.0847,532.4242,204.0847,50.6393,132.406,17.3276,75,-10,0.0983,0.9105,0,0.0577,910.0865,52.5224,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",101,28,1135,1322,193.5478,828.625,"00091700-7D15-420C-AEB1-DD06F5648DDE",1,1925.2179,1.1094,13.8492,1049,0,0,0,0,103161,0.5338,"8:09:41","2025-11-05T08:09:41.605",0.6167,4450000,7.9e+07,61.555,,,,,,,,,1
166,"Debris",39971.4263,39971.4263,0.1355,9.47,1,1,542,118,0,0.0756,0.0561,13.2358,2775.996,0.3278,"2025-11-05",225.5952,864.1375,225.5952,122.062,133.172,39.5562,-65,25,0.1236,0.89,0,0.0253,1494.9529,37.7931,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",139,80,0,1537,143.5222,1330.535,"38CCCA7C-E407-40BB-AB5D-42763239C82D",1,3065.492,1.1043,17.9352,1055,0,0,0,0,90419,0.3145,"8:09:42","2025-11-05T08:09:42.362",0.7389,6010000,3.38e+08,184.665,,,,,,,,,1
167,"Debris",288981.5461,289149.1357,0.2129,9.47,1,1,347,659,0,0.0368,0.0373,27.1965,8259.2823,0.1205,"2025-11-05",606.5828,2608.7217,606.7587,70.2492,133.172,83.4283,65,-30,0.4626,0.6837,0,0.012,5256.4955,63.0062,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",367,234,82,1537,167.2241,3593.865,"27531CB1-7E8B-4B5F-9D70-55D6C1763F50",1,10639.0033,1.2881,19.6509,1055,0,0,0,0,617224,0.0129,"8:09:42","2025-11-05T08:09:42.362",0.7675,1.17e+08,9.3e+09,1103.255,,,,,,,,,1
168,"Debris",50555.086,50555.086,0.1873,9.47,1,1,497,940,0,0.133,0.1067,7.5171,2157.4829,0.3982,"2025-11-05",253.7099,667.1085,253.7099,79.4805,134.172,21.5694,-65,30,0.2565,0.7959,0,0.0464,1219.6412,56.545,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",105,70,374,1537,172.7893,970.675,"BBAC1E33-DB80-4233-BB95-A3CC5A3E6A40",1,2552.3724,1.183,21.0141,1063,0,0,0,0,132875,0.2613,"8:09:43","2025-11-05T08:09:43.370",0.6197,8550000,1.55e+08,213.075,,,,,,,,,1
169,"Debris",40499.7245,40499.7245,0.5743,9.47,1,1,825,1859,0.3649,0.4105,0.674,2.4359,1009.4423,0.8109,"2025-11-05",227.0812,300.6725,227.0812,87.5289,135.062,5.4699,60,-40,0.5332,0.6522,0,0.1828,558.9988,102.1947,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",48,44,588,1537,105.7755,364.595,"165975ED-2FC7-49AF-BD02-844B09D5A70C",1,1322.387,1.31,36.5578,1070,0,0,0,0,67379,0.3754,"8:09:44","2025-11-05T08:09:44.253",0.2448,6130000,14200000,232.015,,,,,,,,,1
170,"Debris",78246.4638,78246.4638,0.0799,9.47,1,1,417,1454,0,0.1563,0.1185,6.3963,2590.6141,0.6988,"2025-11-05",315.6366,805.4765,315.6366,132.6955,135.187,18.0393,-60,35,0.0911,0.9165,0,0.0554,1348.4738,74.7522,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",121,92,634,1537,134.2402,1235.835,"D6C42315-25B7-4A72-9812-70B2386D120B",1,2846.4519,1.0988,40.0659,1071,0,0,0,0,150886,0.3133,"8:09:44","2025-11-05T08:09:44.379",0.6081,16500000,2.74e+08,108.905,,,,,,,,,1
171,"Debris",46040.0292,46040.0292,0.1572,9.47,1,1,564,1608,0,0.0854,0.0637,11.7062,2789.0589,0.322,"2025-11-05",242.1156,867.0315,242.1156,188.5654,135.437,34.7474,-20,75,0.1179,0.8945,0,0.0288,1487.4439,42.8073,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",57,150,728,1537,142.0634,1330.535,"740D2A14-3872-4ED7-B3B8-DD29942243EC",1,3060.5023,1.0973,32.8748,1073,0,0,0,0,100865,0.3477,"8:09:44","2025-11-05T08:09:44.631",0.7208,7430000,3.41e+08,203.605,,,,,,,,,1
172,"Debris",36888.5497,36888.5497,0.2083,9.47,1,1,208,626,0,0.2448,0.2906,4.0849,1321.4826,0.7437,"2025-11-05",216.7209,400.8964,216.7209,103.7403,136.953,10.7401,-20,85,0.2933,0.7732,0,0.0931,753.2022,70.13,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",31,74,979,1537,124.3888,582.405,"34314C4A-DB5C-4CB6-959A-0E9F93DEFEBC",1,1646.6644,1.2461,33.5331,1085,0,0,0,0,73265,0.1473,"8:09:46","2025-11-05T08:09:46.145",0.4594,5330000,33700000,118.375,,,,,,,,,1
173,"Debris",44592.8459,44592.8459,0.1126,9.47,1,1,944,523,0,0.1061,0.0842,9.4242,2428.9906,0.4246,"2025-11-05",238.28,753.1283,238.28,114.3922,137.078,27.5707,-90,5,0.1454,0.873,0,0.0363,1307.1131,47.4094,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",135,38,1055,1537,168.9247,1141.135,"75283F15-CAE8-4A56-80C3-3135DE59ADCA",1,2709.045,1.1153,21.6478,1086,0,0,0,0,116727,0.3416,"8:09:46","2025-11-05T08:09:46.271",0.6836,7080000,2.24e+08,165.725,,,,,,,,,1
174,"Debris",49864.374,49864.374,0.1042,9.47,1,1,688,493,0,0.1388,0.1038,7.2022,2260.1869,0.5479,"2025-11-05",251.9708,699.4646,251.9708,98.9283,137.453,20.5777,80,-5,0.1018,0.9076,0,0.0486,1184.2825,57.5517,"20240603_Erie_WNS0309_2mm_Rep1_000002.tif",126,34,1095,1537,162.2079,1074.845,"1855CA66-A0B2-4380-87E9-27881C2700A6",1,2483.6685,1.0989,22.6212,1089,0,0,0,0,123278,0.3237,"8:09:46","2025-11-05T08:09:46.649",0.6398,8380000,1.79e+08,137.315,,,,,,,,,1
175,"Debris",49941.0859,49941.0859,0.1235,9.47,1,1,80,841,0,0.0888,0.0681,11.2562,2764.0326,0.4072,"2025-11-05",252.1646,860.7179,252.1646,67.4286,138.078,33.3325,-30,65,0.1336,0.8822,0,0.03,1508.2591,45.249,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",73,142,0,0,155.7635,1330.535,"6648EBD6-FF7C-4DAD-BB2E-FFFBAAB65C1C",1,3107.0161,1.1241,12.9048,1094,0,0,0,0,118536,0.4156,"8:09:47","2025-11-05T08:09:47.280",0.707,8400000,3.34e+08,165.725,,,,,,,,,1
176,"Debris",46726.7366,46726.7366,0.0485,9.47,1,1,547,1362,0,0.0856,0.0601,11.6761,2875.9197,0.6073,"2025-11-05",243.9146,897.0192,243.9146,90.4297,138.078,34.6526,-40,50,0.0629,0.9408,0,0.0289,1494.7965,43.1367,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",113,125,144,0,185.6898,1406.295,"196091F7-A886-47D4-93CE-4227F676F2F6",1,3075.8664,1.0695,15.121,1094,0,0,0,0,133511,0.7042,"8:09:47","2025-11-05T08:09:47.280",0.7281,7600000,3.78e+08,89.965,,,,,,,,,1
177,"Debris",55794.9551,55794.9551,0.2567,9.47,1,1,822,699,0,0.0923,0.1119,10.8363,2493.5429,0.3015,"2025-11-05",266.5339,773.9092,266.5339,79.0737,138.203,32.0121,-90,0,0.3813,0.7239,0,0.0312,1550.1367,48.4234,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",133,45,271,0,183.5233,1122.195,"269C8884-6FC2-4504-973B-834F5883F7E2",1,3197.1203,1.2822,20.5515,1095,0,0,0,0,153609,0.3112,"8:09:47","2025-11-05T08:09:47.406",0.6556,9910000,2.43e+08,288.835,,,,,,,,,1
178,"Debris",40197.7725,40197.7725,0.6761,9.47,1,1,678,7,0.3331,0.4271,0.6651,2.3413,1002.3948,0.7563,"2025-11-05",226.2331,299.3571,226.2331,84.4444,141.609,5.1615,40,-85,0.5243,0.6561,0,0.1937,541.3031,104.8729,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",42,47,318,0,107.9779,355.125,"9DF33663-D6FE-49B8-A617-637537951D09",1,1292.352,1.2893,27.0189,1122,0,0,0,0,68350,0.0901,"8:09:50","2025-11-05T08:09:50.810",0.2443,6060000,1.4e+07,250.955,,,,,,,,,1
179,"Debris",75641.6536,75957.1051,0.3662,9.47,1,1,704,1223,0,0.3077,0.4811,3.2502,1597.6032,0.7719,"2025-11-05",310.3384,489.0204,310.9849,49.3444,141.609,8.0873,80,-15,0.298,0.7704,0,0.1237,891.1653,110.1935,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",86,44,367,0,181.7617,686.575,"4EEC6AA5-CC19-4AF3-8E18-0CD5001D31C1",1,2002.7175,1.2536,20.6234,1122,0,0,0,0,198302,0.1538,"8:09:50","2025-11-05T08:09:50.810",0.3654,15600000,61200000,232.015,,,,,,,,,1
180,"Debris",37338.439,37338.439,0.0455,9.47,1,1,739,1133,0,0.1068,0.0802,9.3645,2291.4076,0.8128,"2025-11-05",218.0385,709.7235,218.0385,80.0041,143,27.383,-80,10,0.0863,0.9205,0,0.0365,1208.7857,44.1436,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",130,35,413,0,187.5513,1112.725,"0F20A3B6-6F10-4D80-912D-A22DDA0C71EF",1,2505.8586,1.0936,16.107,1133,0,0,0,0,111593,0.5497,"8:09:52","2025-11-05T08:09:52.198",0.6928,5430000,1.87e+08,37.88,,,,,,,,,1
181,"Debris",138767.5073,138767.5073,0.6172,9.47,1,1,837,620,0.451,0.4356,0.8122,2.2956,1624.8361,0.8256,"2025-11-05",420.3383,497.4383,420.3383,78.2308,143.765,5.0123,-75,10,0.5519,0.6444,0,0.1995,918.5449,183.2584,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",74,58,450,0,140.5573,591.875,"1D52DD1D-3B22-4A3D-97DA-C86B9DA92D20",1,2203.6065,1.3562,39.7646,1139,0,0,0,0,263826,0.5223,"8:09:52","2025-11-05T08:09:52.954",0.155,38900000,64400000,393.005,,,,,,,,,1
182,"Debris",46650.3984,46650.3984,0.0672,9.47,1,1,693,653,0,0.1497,0.1138,6.6779,2131.9659,0.8412,"2025-11-05",243.7153,659.2171,243.7153,59.8528,144.39,18.9263,-40,55,0.0744,0.9308,0,0.0528,1103.939,58.3283,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",75,104,510,0,187.0181,1027.495,"0152AD07-2062-4AAA-B701-6B6C46B9BB93",1,2324.5346,1.0903,12.1655,1144,0,0,0,0,134279,0.4119,"8:09:53","2025-11-05T08:09:53.585",0.6303,7580000,1.5e+08,61.555,,,,,,,,,1
183,"Debris",35990.1291,35990.1291,0.4901,9.47,1,1,825,103,0.4776,0.6086,0.7665,1.6432,887.7235,0.9649,"2025-11-05",214.0655,263.0558,214.0655,77.2473,145.656,2.8059,70,-40,0.1024,0.9071,0,0.3564,381.0461,135.7995,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",50,37,616,0,112.0659,345.655,"F78B4DB3-58AF-4701-BBD0-A581FF044338",1,1033.6912,1.1644,40.0995,1154,0,0,0,0,64662,0.6946,"8:09:54","2025-11-05T08:09:54.846",0.1862,5140000,9530000,156.255,,,,,,,,,1
184,"Debris",70684.0587,70684.0587,0.1494,9.47,1,1,598,769,0,0.0891,0.0855,11.2237,2899.3589,0.3606,"2025-11-05",299.9962,903.0696,299.9962,72.0274,146.531,33.2303,-5,85,0.288,0.7764,0,0.0301,1750.3058,52.6719,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",47,157,655,0,178.9747,1358.945,"AA0C7F07-ED2D-4EFB-A2A0-4F2406305D81",1,3605.9553,1.2437,20.1437,1161,0,0,0,0,183986,0.3397,"8:09:55","2025-11-05T08:09:55.728",0.6678,14100000,3.86e+08,222.545,,,,,,,,,1
185,"Debris",39217.6782,39217.6782,0.1159,9.47,1,1,582,0,0,0.1134,0.0824,8.8166,2288.6291,0.4601,"2025-11-05",223.458,707.8825,223.458,104.2995,146.656,25.6592,45,-40,0.092,0.9157,0,0.039,1194.4475,46.5505,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",100,89,814,0,127.8226,1093.785,"AF22EE95-E002-47FB-B34A-7907E436CA1A",1,2481.9961,1.0845,17.5011,1162,0,0,0,0,79250,0.3637,"8:09:55","2025-11-05T08:09:55.855",0.6843,5840000,1.86e+08,118.375,,,,,,,,,1
186,"Debris",44364.6645,44364.6645,0.7655,9.47,1,1,138,897,0.7083,0.6823,0.9224,1.4657,912.766,0.9425,"2025-11-05",237.6696,270.6839,237.6696,79.4688,146.781,2.1365,-45,-90,0.1797,0.8477,0,0.4681,363.0717,169.9402,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",38,45,905,0,105.0552,307.775,"F6D5D036-DBF5-47B1-B430-466983DA96CE",1,1066.0237,1.1679,44.4853,1163,0,0,0,0,72278,0.734,"8:09:55","2025-11-05T08:09:55.981",0.122,7030000,10400000,222.545,,,,,,,,,1
187,"Debris",46040.0292,46040.0292,0.8093,9.47,1,1,100,1834,0.553,0.5652,0.8491,1.7692,997.066,0.8738,"2025-11-05",242.1156,299.0939,242.1156,87.514,146.906,3.2506,50,-80,0.2478,0.8014,0,0.3076,454.9449,139.9586,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",44,44,952,0,61.7465,364.595,"B40C1007-853D-4691-A72B-47DFBEE54037",1,1189.807,1.1933,26.465,1164,0,0,0,0,43840,0.4219,"8:09:56","2025-11-05T08:09:56.108",0.1905,7430000,1.4e+07,250.955,,,,,,,,,1
188,"Debris",35616.3322,35616.3322,0.3876,9.47,1,1,98,1201,0,0.098,0.0956,10.2061,2089.528,0.2318,"2025-11-05",212.951,645.0121,212.951,131.0569,147.156,30.0302,-55,40,0.4482,0.6905,0,0.0333,1241.1577,41.3303,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",92,73,998,0,140.9476,857.035,"8016C6F7-CC61-4880-B590-BE73138B7A39",1,2564.976,1.2275,21.3821,1166,0,0,0,0,80622,0.3117,"8:09:56","2025-11-05T08:09:56.359",0.6698,5060000,1.41e+08,355.125,,,,,,,,,1
189,"Debris",31897.0861,33975.5677,0.3407,9.47,1,1,991,1856,0.1996,0.3258,0.5471,3.0689,1043.4084,0.8094,"2025-11-05",201.5258,311.7211,207.9881,72.5276,148.547,7.5081,-85,5,0.3529,0.7392,0,0.1332,608.5512,81.0523,"20240603_Erie_WNS0309_2mm_Rep1_000003.tif",61,32,0,135,134.4751,449.825,"DCE78261-3062-4A81-A1EC-2095628B5F0E",1,1379.207,1.3218,21.4525,1177,0,0,0,0,70196,0.423,"8:09:57","2025-11-05T08:09:57.746",0.3535,4290000,15900000,146.785,,,,,,,,,1
