"Particle.ID","Class","Area..ABD.","Area..Filled.","Aspect.Ratio","Calibration.Factor","Calibration.Image","Camera","Capture.X","Capture.Y","Circle.Fit","Circularity","Circularity..Hu.","Compactness","Convex.Perimeter","Convexity","Date","Diameter..ABD.","Diameter..ESD.","Diameter..FD.","Edge.Gradient","Elapsed.Time","Elongation","Feret.Angle.Max","Feret.Angle.Min","Fiber.Curl","Fiber.Straightness","Filter.Score","Geodesic.Aspect.Ratio","Geodesic.Length","Geodesic.Thickness","Image.File","Image.Height","Image.Width","Image.X","Image.Y","Intensity","Length","Original.Reference.ID","Particles.Per.Chain","Perimeter","Roughness","Sigma.Intensity","Source.Image","Sphere.Complement","Sphere.Count","Sphere.Unknown","Sphere.Volume","Sum.Intensity","Symmetry","Time","Timestamp","Transparency","Volume..ABD.","Volume..ESD.","Width","Genus","Family","Order","Nauplius","Group","Zooplankton","Partial","Final_ID","Check"
55,"Debris",46497.75,46497.75,0.0715,9.47,1,1,626,1452,0,0.1376,0.1086,7.2694,2207.9921,0.6527,"2025-11-05",243.3162,682.6289,243.3162,126.4472,70.875,20.7894,40,-45,0.0942,0.9139,0,0.0481,1155.3877,55.5757,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",91,96,457,1121,168.9148,1055.905,"41137B9D-10A8-45C1-B36D-B17689867C35",1,2421.9269,1.0969,21.5995,561,0,0,0,0,120943,0.3443,"8:46:40","2025-11-05T08:46:40.629",0.6436,7540000,1.67e+08,99.435,,,,,,,,,1
56,"Debris",56645.905,56645.905,0.0966,9.47,1,1,652,1103,0,0.0918,0.0674,10.8988,2905.7095,0.4061,"2025-11-05",268.5588,905.4371,268.5588,87.6895,73.516,32.2085,-80,10,0.1281,0.8865,0,0.031,1565.0673,48.5918,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",158,45,555,1121,178.3137,1387.355,"15D70EAA-99CC-4B9A-8DAC-06FD1F631AAB",1,3227.3182,1.1107,23.4008,582,0,0,0,0,151210,0.4032,"8:46:43","2025-11-05T08:46:43.277",0.7034,10100000,3.89e+08,146.785,,,,,,,,,1
57,"Debris",42618.2803,42618.2803,0.1224,9.47,1,1,242,1747,0,0.1356,0.1035,7.3772,2056.2277,0.4362,"2025-11-05",232.9448,635.2789,232.9448,136.4975,75.156,21.1288,50,-45,0.1913,0.8394,0,0.0473,1122.5318,53.1279,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",90,84,602,1121,97.4902,942.265,"F029B6BC-B866-48AD-8B7C-BEAC0C32E1D7",1,2351.3196,1.1435,34.4808,595,0,0,0,0,64831,0.0485,"8:46:44","2025-11-05T08:46:44.917",0.6333,6620000,1.34e+08,127.845,,,,,,,,,1
58,"Debris",69349.9052,69349.9052,0.7762,9.47,1,1,453,688,0.3155,0.0863,0.1254,11.5852,2516.1648,0.2216,"2025-11-05",297.1515,781.8015,297.1515,86.7685,76.797,34.3667,35,-5,1.1062,0.4748,0,0.0291,1765.2034,51.3637,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",99,87,688,1121,171.0544,838.095,"EBF2A28D-CFE9-4F14-ACEE-772E29784AE6",1,3633.1342,1.4439,16.7947,608,0,0,0,0,172936,0.4962,"8:46:46","2025-11-05T08:46:46.556",0.6199,13700000,2.5e+08,677.105,,,,,,,,,1
59,"Debris",32267.4077,32267.4077,0.6892,9.47,1,1,69,1438,0.5325,0.5831,0.8711,1.7149,806.1868,0.9705,"2025-11-05",202.6922,237.5389,202.6922,137.4778,78.813,3.0608,60,-20,0.275,0.7843,0,0.3267,380.3397,124.2622,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",42,37,932,1121,101.2448,298.305,"84340A61-90D7-44F6-9788-FCE49EEBF3BE",1,1009.2037,1.2518,32.9268,624,0,0,0,0,53356,0.5158,"8:46:48","2025-11-05T08:46:48.574",0.1467,4360000,7020000,175.195,,,,,,,,,1
60,"Debris",36963.5001,36963.5001,0.0723,9.47,1,1,391,1425,0,0.1816,0.1368,5.5071,1742.0652,0.9704,"2025-11-05",216.941,535.3183,216.941,103.7661,79.063,15.2355,-70,25,0.0835,0.9229,0,0.0656,897.851,58.9315,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",94,51,971,1121,161.8339,828.625,"B8DBDD3B-3179-48A3-BB4C-4236D87B9FD8",1,1913.565,1.0984,19.8417,626,0,0,0,0,95482,0.7745,"8:46:48","2025-11-05T08:46:48.826",0.5947,5350000,80300000,42.615,,,,,,,,,1
61,"Debris",62704.1109,62859.9793,0.6676,9.47,1,1,522,356,0.2666,0.0855,0.1306,11.7016,2365.8314,0.2179,"2025-11-05",282.555,733.3985,282.906,91.7299,80.953,34.7329,-15,55,1.0998,0.4762,0,0.0288,1700.1783,48.9501,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",89,98,1024,1121,159.9838,809.685,"EF081F0F-7878-4E73-8243-1FD10C6BE47A",1,3498.2568,1.4787,19.5676,641,0,0,0,0,148145,0.4674,"8:46:50","2025-11-05T08:46:50.716",0.6147,11800000,2.07e+08,629.755,,,,,,,,,1
62,"Debris",36064.9273,36064.9273,0.0909,9.47,1,1,611,399,0,0.1208,0.0983,8.2761,2058.1833,0.5606,"2025-11-05",214.2879,635.2789,214.2879,97.4878,80.953,23.9585,-25,65,0.137,0.8795,0,0.0417,1114.4071,46.514,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",57,110,0,1372,166.7197,980.145,"2C02D0C0-8D16-4150-84C7-2A87311FFFD8",1,2321.8423,1.1281,18.592,641,0,0,0,0,96364,0.2502,"8:46:50","2025-11-05T08:46:50.716",0.6627,5150000,1.34e+08,108.905,,,,,,,,,1
63,"Debris",70919.6615,70919.6615,0.2823,9.47,1,1,713,443,0,0.0769,0.0691,12.9996,3256.0067,0.2118,"2025-11-05",300.4958,1017.2361,300.4958,79.7473,80.953,38.8136,-40,50,0.3032,0.7673,0,0.0258,1894.3981,48.8076,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",110,137,112,1372,175.451,1453.645,"19274975-80FF-4923-949B-562185130239",1,3886.4113,1.1936,17.5897,641,0,0,0,0,180890,0.2838,"8:46:50","2025-11-05T08:46:50.716",0.7046,14200000,5.51e+08,459.295,,,,,,,,,1
64,"Debris",32119.2344,32119.2344,0.0499,9.47,1,1,694,1113,0,0.1056,0.075,9.4727,2198.631,0.7348,"2025-11-05",202.2263,679.999,202.2263,103.0677,85,27.7234,40,-45,0.0724,0.9325,0,0.0361,1142.4918,41.2103,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",94,94,424,1372,187.0324,1065.375,"6381DDC8-0369-4F0E-99CF-61C2106C337B",1,2367.4044,1.0768,15.6578,673,0,0,0,0,98192,0.1694,"8:46:54","2025-11-05T08:46:54.752",0.7026,4330000,1.65e+08,52.085,,,,,,,,,1
65,"Debris",42542.4737,42542.4737,0.0654,9.47,1,1,673,42,0,0.1088,0.083,9.1914,2388.9174,0.64,"2025-11-05",232.7375,742.3429,232.7375,113.0966,85.25,26.8383,65,-20,0.0897,0.9176,0,0.0373,1264.1886,47.1038,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",128,59,520,1372,136.3148,1160.075,"AB9A9022-41A0-4DE8-B688-3E81DB23B53C",1,2622.5849,1.0978,17.2619,675,0,0,0,0,90513,0.1601,"8:46:55","2025-11-05T08:46:55.005",0.6865,6600000,2.14e+08,80.495,,,,,,,,,1
66,"Debris",55331.1762,55331.1762,0.18,9.47,1,1,525,1530,0,0.0771,0.0634,12.9676,3029.7475,0.2231,"2025-11-05",265.4239,945.6846,265.4239,130.2935,86.125,38.7132,-80,10,0.2413,0.8056,0,0.0258,1698.5568,43.8754,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",156,67,581,1372,157.8039,1368.415,"4D4144A0-B347-4A01-8D05-DC43926298BC",1,3484.8644,1.1502,24.2306,682,0,0,0,0,131135,0.2685,"8:46:55","2025-11-05T08:46:55.888",0.7193,9790000,4.43e+08,317.245,,,,,,,,,1
67,"Debris",40122.3125,40122.3125,0.6297,9.47,1,1,646,457,0.548,0.6468,0.8291,1.5461,904.4191,0.924,"2025-11-05",226.0206,268.3164,226.0206,101.4516,91.938,2.4489,-45,25,0.1744,0.8515,0,0.4083,372.5582,152.1328,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",43,42,650,1372,109.0206,317.245,"E69DAB28-2A74-40D6-B9A2-A274AC67FEAF",1,1049.3821,1.1603,57.4438,728,0,0,0,0,68901,0.7545,"8:47:01","2025-11-05T08:47:01.689",0.1576,6050000,10100000,184.665,,,,,,,,,1
68,"Debris",85455.5486,85455.5486,0.2226,9.47,1,1,714,1297,0,0.0529,0.0404,18.8859,4512.9967,0.1588,"2025-11-05",329.8566,1415.2385,329.8566,133.5956,92.188,57.3144,15,-75,0.1807,0.8469,0,0.0174,2499.021,43.602,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",95,230,694,1372,170.8189,2116.545,"98B93484-6C88-4EBC-BD8C-80BC81B2288F",1,5085.2461,1.1268,27.2422,730,0,0,0,0,207545,0.3633,"8:47:01","2025-11-05T08:47:01.940",0.7669,18800000,1.48e+09,440.355,,,,,,,,,1
69,"Debris",43908.5697,43908.5697,0.8897,9.47,1,1,388,1650,0.7625,0.8376,0.9537,1.1939,860.197,1,"2025-11-05",236.4448,254.3746,236.4448,162.6235,93.563,1,-40,40,0,1.1665,0,1,239.4828,239.4828,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",40,42,963,1372,73.5425,279.365,"D331F9C8-F249-4EAC-8EAD-C425BC5FC19C",1,957.9312,1.1136,47.069,741,0,0,0,0,50156,0.5743,"8:47:03","2025-11-05T08:47:03.328",0.0705,6920000,8620000,232.015,,,,,,,,,1
70,"Debris",33083.4087,33083.4087,0.2037,9.47,1,1,902,588,0,0.2322,0.2185,4.3075,1355.8341,0.5961,"2025-11-05",205.2391,412.4715,205.2391,95.4714,95.719,11.4452,-65,40,0.2555,0.7965,0,0.0874,743.1086,64.9277,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",66,57,1007,1372,164.2714,591.875,"27167C98-33E2-4427-B280-E392BA4330E7",1,1616.0725,1.1919,32.5739,758,0,0,0,0,88378,0.186,"8:47:05","2025-11-05T08:47:05.471",0.5024,4530000,36700000,146.785,,,,,,,,,1
71,"Debris",39820.5854,39820.5854,0.0464,9.47,1,1,1020,565,0,0.118,0.085,8.4719,2271.3312,0.8704,"2025-11-05",225.1691,703.674,225.1691,83.9421,95.969,24.5746,-85,5,0.0663,0.9378,0,0.0407,1176.4493,47.8725,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",130,24,1066,1372,175.3981,1103.255,"710BF654-AC86-432B-B7EC-83CB8FE829E7",1,2448.6437,1.0781,19.242,760,0,0,0,0,110150,0.453,"8:47:05","2025-11-05T08:47:05.723",0.68,5980000,1.82e+08,42.615,,,,,,,,,1
72,"Debris",33752.3382,33752.3382,0.0376,9.47,1,1,928,1649,0,0.0986,0.0715,10.1458,2351.8679,0.9497,"2025-11-05",207.3037,728.1379,207.3037,122.576,96.094,29.8403,-85,5,0.0603,0.9432,0,0.0335,1209.889,40.5454,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",134,29,1092,1372,154.17,1141.135,"2ABD46C1-0DCE-4F63-A7D4-151F57FF1CF5",1,2500.8689,1.0634,23.072,761,0,0,0,0,84331,0.8043,"8:47:05","2025-11-05T08:47:05.849",0.7153,4660000,2.02e+08,42.615,,,,,,,,,1
73,"Debris",38690.7421,38690.7421,0.3565,9.47,1,1,58,439,0,0.1618,0.2749,6.1812,1463.7978,0.434,"2025-11-05",221.9518,445.8789,221.9518,108.1585,97.735,17.3612,-45,50,0.7052,0.5865,0,0.0576,976.944,56.2718,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",62,64,1123,1372,97.9935,572.935,"E4953315-E967-444B-96C2-BC2C81B5128E",1,2066.4317,1.4117,31.6454,774,0,0,0,0,60070,0.2718,"8:47:07","2025-11-05T08:47:07.488",0.5022,5720000,46400000,298.305,,,,,,,,,1
74,"Debris",36214.5623,36214.5623,0.1752,9.47,1,1,106,1317,0,0.2164,0.2542,4.6219,1360.6098,0.6374,"2025-11-05",214.732,411.945,214.732,163.8148,97.86,12.4397,-90,0,0.404,0.7123,0,0.0804,804.3942,64.6635,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",75,29,0,1530,100.9517,572.935,"8968A379-156B-4863-AC25-27DD2C144CBF",1,1738.1153,1.2775,43.8846,775,0,0,0,0,58552,0.2788,"8:47:07","2025-11-05T08:47:07.615",0.4787,5180000,36600000,137.315,,,,,,,,,1
75,"Debris",33306.2577,33306.2577,0.1023,9.47,1,1,356,899,0,0.1187,0.0946,8.4247,2039.9204,0.524,"2025-11-05",205.9292,629.755,205.9292,43.1282,97.985,24.426,55,-35,0.1107,0.9004,0,0.0409,1088.6161,44.5679,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",99,73,31,1530,183.7782,980.145,"DBC35A40-27E8-4301-9182-6AD3A6C9EBF3",1,2266.368,1.111,7.4396,776,0,0,0,0,99424,0.3126,"8:47:07","2025-11-05T08:47:07.740",0.673,4570000,1.31e+08,89.965,,,,,,,,,1
76,"Debris",31527.1394,31527.1394,0.0997,9.47,1,1,565,1128,0,0.2274,0.1777,4.3981,1464.4957,0.8883,"2025-11-05",200.3537,446.6686,200.3537,64.0902,98.735,11.7317,45,-45,0.0596,0.9438,0,0.0852,737.5224,62.8659,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",68,64,106,1530,187.47,696.045,"D4C734D1-7F50-40A8-A670-1D0DE97A9926",1,1600.7766,1.0931,12.7953,782,0,0,0,0,96922,0.5027,"8:47:08","2025-11-05T08:47:08.497",0.5514,4210000,46700000,52.085,,,,,,,,,1
77,"Debris",59281.5806,59281.5806,0.095,9.47,1,1,91,858,0,0.0397,0.0286,25.1639,4583.8219,0.2226,"2025-11-05",274.7356,1439.9665,274.7356,134.5969,100,77.0418,65,-20,0.1069,0.9034,0,0.013,2468.5815,32.0421,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",234,102,172,1530,142.7075,2230.185,"44F7707A-247D-416E-9AA8-84C81697CDCE",1,5001.2472,1.0911,23.4999,792,0,0,0,0,125868,0.2057,"8:47:09","2025-11-05T08:47:09.759",0.8092,10900000,1.56e+09,260.425,,,,,,,,,1
78,"Debris",39519.04,39519.04,0.0505,9.47,1,1,513,1496,0,0.0935,0.0699,10.6916,2544.554,0.661,"2025-11-05",224.315,789.9561,224.315,173.0749,100.125,31.5569,-35,55,0.0671,0.9371,0,0.0317,1328.8903,42.111,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",93,118,276,1530,155.7869,1245.305,"C32AE215-5450-431B-86A0-A23AE41AE16C",1,2742.0025,1.0776,29.4422,793,0,0,0,0,97211,0.1582,"8:47:09","2025-11-05T08:47:09.884",0.716,5910000,2.58e+08,71.025,,,,,,,,,1
79,"Debris",82916.2872,100455.9304,0.2877,9.47,1,1,988,4,0,0.2908,0.4356,3.4383,1854.7241,0.8024,"2025-11-05",324.9189,570.3042,357.6373,57.763,100.75,8.6865,-60,30,0.2617,0.7926,0,0.1151,1045.4427,120.3531,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",90,60,396,1530,133.2257,828.625,"67A5EA60-8541-45D5-8C9B-59CE58181902",1,2331.5917,1.2571,14.3699,798,0,0,0,0,157606,0.4673,"8:47:10","2025-11-05T08:47:10.514",0.4303,1.8e+07,97100000,241.485,,,,,,,,,1
80,"Debris",32415.6401,32415.6401,0.2201,9.47,1,1,835,1042,0,0.3006,0.288,3.3267,1237.5235,0.7049,"2025-11-05",203.1573,373.5385,203.1573,71.9297,102.141,8.3312,0,-85,0.1546,0.8661,0,0.12,628.6841,75.4611,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",31,72,458,1530,177.673,544.525,"5A24524D-FC37-4458-98E1-774A2FFC8D1E",1,1408.2903,1.138,25.3778,809,0,0,0,0,93989,0.0533,"8:47:11","2025-11-05T08:47:11.903",0.4561,4390000,27300000,127.845,,,,,,,,,1
81,"Debris",42845.7627,42845.7627,0.623,9.47,1,1,182,219,0.5602,0.667,0.8332,1.4992,927.5581,0.9502,"2025-11-05",233.5657,276.2086,233.5657,130.604,103.406,2.2694,-65,10,0.1286,0.8861,0,0.4406,368.7161,162.4741,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",46,36,532,1530,52.0898,326.715,"FB2D159A-F7EF-47C8-BC9E-E5C9F7B9AC63",1,1062.3806,1.1454,38.98,819,0,0,0,0,34796,0.5577,"8:47:13","2025-11-05T08:47:13.163",0.1544,6670000,1.1e+07,184.665,,,,,,,,,1
82,"Debris",34273.4009,34273.4009,0.0853,9.47,1,1,363,1151,0,0.1777,0.1306,5.626,1739.6542,0.7256,"2025-11-05",208.8977,534.7917,208.8977,95.0455,103.531,15.6106,-60,40,0.0751,0.9301,0,0.0641,880.6727,56.4151,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",84,68,570,1530,171.3881,819.155,"71AEDA94-8E6F-4BEC-91A4-2B7F1F74F2A9",1,1874.1755,1.0773,16.2996,820,0,0,0,0,94949,0.2926,"8:47:13","2025-11-05T08:47:13.289",0.6094,4770000,80100000,80.495,,,,,,,,,1
83,"Debris",42694.0974,42694.0974,0.5746,9.47,1,1,407,1881,0.5382,0.7229,0.8163,1.3833,907.1095,0.9624,"2025-11-05",233.1519,269.3685,233.1519,106.4688,103.531,1.7859,-50,35,0,1.0293,0,0.5599,326.6,182.8766,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",39,41,640,1530,55.3694,336.185,"C85CEF82-0185-4917-9DC2-5F314B559344",1,1018.9531,1.1233,39.9214,820,0,0,0,0,36876,0.5333,"8:47:13","2025-11-05T08:47:13.289",0.1344,6640000,10200000,194.135,,,,,,,,,1
84,"Debris",31601.0985,31601.0985,0.3003,9.47,1,1,148,732,0.0295,0.3395,0.3635,2.9455,1097.1639,0.7024,"2025-11-05",200.5886,328.556,200.5886,75.5546,104.922,7.113,20,-60,0.2516,0.799,0,0.1406,574.8315,80.8145,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",44,57,683,1530,120.3282,459.295,"5D7134CD-D5F7-4830-BCB1-DF8785954467",1,1311.292,1.1952,45.8222,831,0,0,0,0,62330,0.3409,"8:47:14","2025-11-05T08:47:14.676",0.3895,4230000,18600000,137.315,,,,,,,,,1
85,"Debris",199363.5887,226718.8405,0.3272,9.47,1,1,217,1183,0,0.0335,0.0416,29.8842,7549.6261,0.0986,"2025-11-05",503.823,2383.0204,537.2778,104.4972,104.922,91.8732,40,-50,0.603,0.6238,0,0.0109,4925.9169,53.6165,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",263,263,742,1530,167.509,3073.015,"1D46AB5F-A3F1-4B4D-AB8A-C7FD2F7252F2",1,9959.0668,1.3191,23.3192,831,0,0,0,0,438036,0.0624,"8:47:14","2025-11-05T08:47:14.676",0.7886,6.7e+07,7.09e+09,1576.755,,,,,,,,,1
86,"Debris",37563.5504,37563.5504,0.079,9.47,1,1,262,1077,0,0.183,0.1404,5.465,1737.5859,0.8452,"2025-11-05",218.6948,533.7396,218.6948,80.6977,106.938,15.1026,65,-25,0.0861,0.9207,0,0.0662,899.966,59.5902,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",94,51,1007,1530,160.1957,828.625,"B9728D7B-FD93-4B89-BA83-E4899FE00871",1,1919.1125,1.1045,19.1455,847,0,0,0,0,95797,0.4762,"8:47:16","2025-11-05T08:47:16.694",0.5903,5480000,79600000,61.555,,,,,,,,,1
87,"Debris",65200.9953,68487.4835,0.3068,9.47,1,1,185,1360,0,0.1393,0.2199,7.1807,2158.7026,0.3745,"2025-11-05",288.1258,667.1085,295.2981,134.6181,107.313,20.5101,-90,-5,0.4689,0.6808,0,0.0488,1356.2305,66.1251,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",112,49,1060,1530,116.0491,923.325,"CE18EF4F-2F69-4D85-93FB-4CA277954B0B",1,2844.7113,1.3178,48.4181,850,0,0,0,0,111175,0.2308,"8:47:17","2025-11-05T08:47:17.072",0.5681,12500000,1.55e+08,298.305,,,,,,,,,1
88,"Debris",49174.3534,49174.3534,0.2076,9.47,1,1,778,279,0,0.3125,0.351,3.2001,1386.0122,0.8036,"2025-11-05",250.2214,421.9415,250.2214,114.2583,108.078,7.9271,-90,0,0.178,0.8489,0,0.1261,730.6817,92.1747,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",80,29,159,1795,119.4634,620.285,"E21F1D05-FB20-47B3-A9B4-ACA4DC594BD1",1,1645.7127,1.1874,50.2813,856,0,0,0,0,89717,0.1284,"8:47:17","2025-11-05T08:47:17.828",0.407,8200000,39300000,137.315,,,,,,,,,1
89,"Debris",43452.8365,43452.8365,0.1744,9.47,1,1,483,699,0,0.3102,0.2975,3.2236,1370.3724,0.886,"2025-11-05",235.2145,416.1535,235.2145,78.0821,109.203,8.0021,-40,55,0.1229,0.8906,0,0.125,696.5085,87.0403,"20240603_Erie_WNS0309_2mm_Rep3_000001.tif",54,70,190,1795,155.6124,620.285,"71477189-1473-4661-93C1-B1097F490EDE",1,1567.0975,1.1436,30.1242,865,0,0,0,0,105194,0.5395,"8:47:18","2025-11-05T08:47:18.963",0.4348,6810000,37700000,99.435,,,,,,,,,1
90,"Debris",34347.8936,34347.8936,0.0197,9.47,1,1,187,596,0,0.0539,0.0357,18.5452,3222.5596,0.8538,"2025-11-05",209.1246,1006.9764,209.1246,107.5073,110.844,56.2438,80,-5,0.0548,0.948,0,0.0178,1673.1454,29.7481,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",181,32,0,0,146.3369,1586.225,"8CEB7951-0FFC-4D95-BB33-EB29886DF857",1,3405.787,1.0569,14.186,878,0,0,0,0,81217,0.5145,"8:47:20","2025-11-05T08:47:20.602",0.7923,4790000,5.35e+08,37.88,,,,,,,,,1
91,"Debris",42618.2803,84185.3665,0.1888,9.47,1,1,286,1507,0,0.2721,0.2732,3.6753,1969.2732,0.6708,"2025-11-05",232.9448,607.1321,327.396,136.9581,111.344,9.4403,60,-35,0.1627,0.86,0,0.1059,1007.5191,106.7249,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",96,70,34,0,154.9699,866.505,"A8840D9D-746C-4710-B5BA-85582067EFC3",1,2228.488,1.1316,17.3333,882,0,0,0,0,103055,0.4769,"8:47:21","2025-11-05T08:47:21.107",0.6163,6620000,1.17e+08,184.665,,,,,,,,,1
92,"Debris",58272.8649,58272.8649,0.1112,9.47,1,1,356,919,0,0.1005,0.0721,9.946,2789.6016,0.4191,"2025-11-05",272.3882,867.5571,272.3882,63.4613,111.594,29.2121,75,-15,0.126,0.8881,0,0.0342,1508.8322,51.651,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",152,51,106,0,169.1105,1340.005,"EC44C24E-6A60-43FC-97BF-93E6563C0C63",1,3120.9663,1.1188,18.3453,884,0,0,0,0,146957,0.262,"8:47:21","2025-11-05T08:47:21.359",0.686,10600000,3.42e+08,175.195,,,,,,,,,1
93,"Debris",37863.8701,37863.8701,0.1864,9.47,1,1,549,1670,0,0.0625,0.0468,15.9907,2925.8001,0.2028,"2025-11-05",219.5672,912.5396,219.5672,153.1728,112.985,48.2156,-90,0,0.1709,0.854,0,0.0207,1613.3997,33.4622,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",160,44,245,0,141.3389,1377.885,"B16085B3-B91D-4BD4-8A08-D54082B087CB",1,3293.7238,1.1258,21.8284,895,0,0,0,0,85086,0.3282,"8:47:22","2025-11-05T08:47:22.746",0.7594,5540000,3.98e+08,279.365,,,,,,,,,1
94,"Debris",68801.0128,68801.0128,0.0818,9.47,1,1,524,1184,0,0.0877,0.067,11.4043,3175.4861,0.4302,"2025-11-05",295.9733,991.9825,295.9733,54.8537,113.5,33.7982,80,-5,0.1477,0.8713,0,0.0296,1744.4697,51.6143,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",174,34,291,0,187.9721,1519.935,"BBE80177-9ED1-485C-A1EB-8319405CDB86",1,3592.168,1.1312,12.2346,899,0,0,0,0,188724,0.4594,"8:47:23","2025-11-05T08:47:23.251",0.7016,13600000,5.11e+08,156.255,,,,,,,,,1
95,"Debris",51246.4773,51246.4773,0.7939,9.47,1,1,315,579,0.2651,0.2403,0.6507,4.1622,1151.6533,0.706,"2025-11-05",255.4389,346.4439,255.4389,104.3491,113.875,10.9848,15,-30,1.2276,0.4489,0,0.091,875.4608,79.6972,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",49,53,327,0,115.5861,393.005,"EAF9C868-CD6A-4A75-AA9B-66987C5A8D3A",1,1910.3159,1.6588,47.345,902,0,0,0,0,89926,0.4372,"8:47:23","2025-11-05T08:47:23.629",0.2627,8730000,21800000,307.775,,,,,,,,,1
96,"Debris",125525.6658,125525.6658,0.1811,9.47,1,1,151,115,0,0.0199,0.0166,50.3478,8286.7112,0.0719,"2025-11-05",399.7802,2617.9285,399.7802,94.5331,114.875,156.1659,-90,0,0.2634,0.7915,0,0.0064,4899.4638,31.3734,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",424,90,452,0,121.5082,3877.965,"41FAC232-DB9E-4A9D-BEDE-7FBB5F093ECC",1,9861.6745,1.1901,15.9278,910,0,0,0,0,208265,0.1492,"8:47:24","2025-11-05T08:47:24.638",0.8473,33500000,9.39e+09,714.985,,,,,,,,,1
97,"Debris",33231.9604,33231.9604,0.4384,9.47,1,1,820,1175,0.1607,0.1193,0.1314,8.379,1670.7144,0.2887,"2025-11-05",205.6994,511.6433,205.6994,86.0248,118.531,24.2823,10,-80,0.6243,0.6157,0,0.0412,1084.4063,44.6582,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",50,84,544,0,187.0944,667.635,"F0262FEE-C66F-4FA9-8D89-C18705F002F5",1,2258.1291,1.3516,16.861,939,0,0,0,0,101031,0.4256,"8:47:28","2025-11-05T08:47:28.295",0.598,4560000,70100000,298.305,,,,,,,,,1
98,"Debris",83947.3295,83947.3295,0.1269,9.47,1,1,621,271,0,0.0593,0.0429,16.8653,4237.0182,0.2164,"2025-11-05",326.9328,1329.2196,326.9328,106.2044,119.422,50.9643,-80,5,0.1729,0.8526,0,0.0196,2338.0216,45.8757,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",223,58,683,0,157.1957,1993.435,"F49886C8-0E12-422B-92BB-C460C8833F29",1,4767.7946,1.1253,25.4293,946,0,0,0,0,188006,0.2952,"8:47:29","2025-11-05T08:47:29.178",0.754,18300000,1.23e+09,317.245,,,,,,,,,1
99,"Debris",34944.3244,34944.3244,0.091,9.47,1,1,588,1155,0,0.199,0.1574,5.0251,1597.9347,0.8359,"2025-11-05",210.9324,488.2315,210.9324,73.0645,124.469,13.7138,-60,30,0.1053,0.9048,0,0.0729,832.1131,60.6773,"20240603_Erie_WNS0309_2mm_Rep3_000002.tif",84,53,846,0,183.4032,752.865,"59B086E6-5DDC-418A-96A4-15362860A0E5",1,1785.5808,1.1174,15.9338,986,0,0,0,0,103256,0.3993,"8:47:34","2025-11-05T08:47:34.222",0.568,4910000,60900000,61.555,,,,,,,,,1
