"Particle.ID","Class","Area..ABD.","Area..Filled.","Aspect.Ratio","Calibration.Factor","Calibration.Image","Camera","Capture.X","Capture.Y","Circle.Fit","Circularity","Circularity..Hu.","Compactness","Convex.Perimeter","Convexity","Date","Diameter..ABD.","Diameter..ESD.","Diameter..FD.","Edge.Gradient","Elapsed.Time","Elongation","Feret.Angle.Max","Feret.Angle.Min","Fiber.Curl","Fiber.Straightness","Filter.Score","Geodesic.Aspect.Ratio","Geodesic.Length","Geodesic.Thickness","Image.File","Image.Height","Image.Width","Image.X","Image.Y","Intensity","Length","Original.Reference.ID","Particles.Per.Chain","Perimeter","Roughness","Sigma.Intensity","Source.Image","Sphere.Complement","Sphere.Count","Sphere.Unknown","Sphere.Volume","Sum.Intensity","Symmetry","Time","Timestamp","Transparency","Volume..ABD.","Volume..ESD.","Width","Genus","Family","Order","Nauplius","Group","Zooplankton","Partial","Final_ID","Check"
43,"Debris",33083.4087,33083.4087,0.1845,9.47,1,1,92,1335,0,0.2018,0.202,4.9564,1491.6386,0.5925,"2025-11-05",205.2391,454.8233,205.2391,173.3902,42.875,13.4969,-85,0,0.1918,0.8391,0,0.0741,806.9703,59.7895,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",85,29,1010,509,97.6524,677.105,"DCD27466-D0AA-4E82-B4F5-8B1984DBAAD8",1,1733.5195,1.1622,46.2487,339,0,0,0,0,52537,0.2036,"9:05:49","2025-11-05T09:05:49.226",0.5487,4530000,49300000,137.315,,,,,,,,,1
44,"Debris",39293.0014,39293.0014,0.2135,9.47,1,1,525,765,0,0.1234,0.1066,8.1068,2072.1951,0.3978,"2025-11-05",223.6725,639.225,223.6725,61.169,43.125,23.4256,-50,45,0.1883,0.8415,0,0.0427,1142.1977,48.7585,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",83,89,1041,509,180.3688,961.205,"29853495-200D-4B7E-A440-AE79E416F423",1,2381.9124,1.1495,13.98,341,0,0,0,0,112009,0.2867,"9:05:49","2025-11-05T09:05:49.479",0.6501,5860000,1.37e+08,213.075,,,,,,,,,1
45,"Debris",99574.6791,99574.6791,0.0498,9.47,1,1,73,975,0,0.0318,0.0215,31.4848,6428.4159,0.2841,"2025-11-05",356.0652,2025.2646,356.0652,148.3376,45.656,96.9022,-65,25,0.1079,0.9026,0,0.0103,3478.0548,35.8924,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",315,162,0,793,143.4828,3139.305,"77B15C65-58C7-46AC-9BAC-3C385B1880E8",1,7027.8944,1.0933,23.3324,361,0,0,0,0,199728,0.1655,"9:05:52","2025-11-05T09:05:52.000",0.8242,23600000,4.35e+09,165.725,,,,,,,,,1
46,"Debris",32045.1701,32045.1701,0.9493,9.47,1,1,961,1252,0.8104,0.7992,0.9644,1.2512,752.4038,1,"2025-11-05",201.993,219.651,201.993,105.6875,46.406,1,50,-20,0,1.1237,0,1,214.897,214.897,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",37,37,233,793,126.6813,241.485,"84DF4DA3-1B3A-4B76-9143-84E820A11D51",1,859.5881,1.1425,59.9767,367,0,0,0,0,66381,0.6656,"9:05:52","2025-11-05T09:05:52.757",0.0804,4320000,5550000,203.605,,,,,,,,,1
47,"Debris",43604.7071,43604.7071,0.0782,9.47,1,1,822,1593,0,0.0668,0.0548,14.9654,2811.1581,0.3848,"2025-11-05",235.6252,874.6596,235.6252,96.3917,47.922,44.9928,80,-10,0.2257,0.8159,0,0.0222,1654.0038,36.7615,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",154,45,272,793,167.4853,1349.475,"B21E8352-2B69-42A5-BDFE-C7AC465CB82C",1,3381.5306,1.2029,20.4889,379,0,0,0,0,113555,0.1799,"9:05:54","2025-11-05T09:05:54.270",0.7306,6850000,3.5e+08,127.845,,,,,,,,,1
48,"Debris",107600.7926,107600.7926,0.1764,9.47,1,1,616,1162,0,0.0618,0.051,16.1729,4647.1014,0.2192,"2025-11-05",370.1373,1460.7475,370.1373,78.6889,52.844,48.788,20,-70,0.1555,0.8655,0,0.0205,2555.0005,52.3694,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",101,231,362,793,182.4866,2211.245,"5CD4B8AB-0073-45D9-A484-01240FC797A3",1,5214.7398,1.1221,19.4616,418,0,0,0,0,272270,0.2246,"9:05:59","2025-11-05T09:05:59.189",0.7466,26600000,1.63e+09,411.945,,,,,,,,,1
49,"Debris",38014.1026,38389.8944,0.0924,9.47,1,1,954,63,0,0.1644,0.1259,6.0832,1857.9884,0.698,"2025-11-05",220.0024,572.1461,221.0872,121.6875,54.094,17.0523,50,-35,0.1017,0.9077,0,0.0586,965.0514,56.5935,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",92,66,694,793,130.0315,875.975,"66720F21-1907-41E5-AE6E-CB1DF9720E57",1,2043.2898,1.0997,24.9687,428,0,0,0,0,78539,0.066,"9:06:00","2025-11-05T09:06:00.449",0.6155,5580000,98100000,89.965,,,,,,,,,1
50,"Debris",78957.7733,78957.7733,0.6983,9.47,1,1,283,629,0.4166,0.0547,0.0882,18.2808,3007.0053,0.1556,"2025-11-05",317.0681,937.2667,317.0681,70.3061,55.234,55.4129,30,-75,1.0794,0.4809,0,0.018,2372.8512,42.8213,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",102,121,762,793,163.0874,1141.135,"42064777-A114-47FC-BA13-18BDA9F122EE",1,4831.3449,1.6067,18.1962,437,0,0,0,0,184778,0.5957,"9:06:01","2025-11-05T09:06:01.585",0.6617,16700000,4.31e+08,762.335,,,,,,,,,1
51,"Debris",32267.4077,32267.4077,0.3705,9.47,1,1,757,1368,0.2015,0.4228,0.4874,2.3652,988.0941,0.7454,"2025-11-05",202.6922,295.6742,202.6922,101.3761,55.234,5.2397,-40,50,0.2662,0.7897,0,0.1909,497.6322,94.9734,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",46,46,885,793,140.4118,393.005,"C0E01E5B-C0C3-4F16-AD29-84082FCB0816",1,1185.2112,1.1995,50.6258,437,0,0,0,0,73997,0.1009,"9:06:01","2025-11-05T09:06:01.585",0.3145,4360000,13500000,165.725,,,,,,,,,1
52,"Debris",35018.9388,35018.9388,0.0745,9.47,1,1,250,1696,0,0.1439,0.1198,6.9505,1843.5022,0.6694,"2025-11-05",211.1575,567.1479,211.1575,108.3216,55.484,19.785,-50,45,0.1672,0.8567,0,0.0505,1000.3636,50.5616,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",82,79,933,793,125.617,857.035,"CFF17AE7-869C-411B-BF97-C504C6A81345",1,2101.8504,1.1401,17.6581,439,0,0,0,0,70848,0.3419,"9:06:01","2025-11-05T09:06:01.835",0.6277,4930000,95500000,80.495,,,,,,,,,1
53,"Debris",57187.8759,57187.8759,0.0321,9.47,1,1,196,1404,0,0.0619,0.0454,16.1496,3582.5815,0.5903,"2025-11-05",269.8404,1120.6164,269.8404,89.4909,55.859,48.7148,0,-90,0.1062,0.904,0,0.0205,1932.6967,39.6737,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",20,199,0,1110,159.9193,1747.215,"7D3CF74E-A5C2-4826-A80D-CA7C7C8583F0",1,3944.7408,1.1011,23.3901,442,0,0,0,0,136731,0.37,"9:06:02","2025-11-05T09:06:02.214",0.7592,10300000,7.37e+08,52.085,,,,,,,,,1
54,"Debris",79827.6669,79827.6669,0.2764,9.47,1,1,597,1606,0,0.0942,0.088,10.6137,3197.3902,0.2486,"2025-11-05",318.8099,997.244,318.8099,189.5828,55.859,31.312,80,-5,0.2411,0.8058,0,0.0319,1792.3319,57.241,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",166,64,201,1110,118.7552,1444.175,"9F6DA82F-FC49-4188-924C-2BCD7D6E901F",1,3699.1458,1.1569,43.0655,442,0,0,0,0,135856,0.3437,"9:06:02","2025-11-05T09:06:02.214",0.6803,1.7e+07,5.19e+08,402.475,,,,,,,,,1
55,"Debris",76272.6357,76272.6357,0.2201,9.47,1,1,644,1490,0,0.0573,0.0524,17.4553,3739.3517,0.1868,"2025-11-05",311.6301,1170.5971,311.6301,173.9282,57.25,52.8187,-60,20,0.365,0.7326,0,0.0189,2281.6159,43.1972,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",174,105,267,1110,152.4286,1671.455,"60AF5D03-8FE4-48E4-A039-633B679D72C2",1,4649.6261,1.2434,32.5807,453,0,0,0,0,167519,0.2036,"9:06:03","2025-11-05T09:06:03.603",0.7338,15800000,8.4e+08,487.705,,,,,,,,,1
56,"Debris",54404.4274,54404.4274,0.1501,9.47,1,1,606,287,0,0.1143,0.0862,8.7511,2567.3274,0.3894,"2025-11-05",263.1917,798.8996,263.1917,115.1794,57.625,25.4529,75,-10,0.1236,0.89,0,0.0393,1367.2911,53.7184,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",140,50,374,1110,149.3443,1216.895,"F4B558C1-F45A-4F1F-A212-009D16BD7E99",1,2842.019,1.107,26.009,456,0,0,0,0,122313,0.2102,"9:06:03","2025-11-05T09:06:03.979",0.6706,9550000,2.67e+08,203.605,,,,,,,,,1
57,"Debris",49787.6707,49787.6707,0.0944,9.47,1,1,848,1070,0,0.1679,0.1359,5.9543,2043.3135,0.7087,"2025-11-05",251.7769,631.8592,251.7769,97.2136,59.516,16.6458,65,-20,0.086,0.9208,0,0.0601,1064.4449,63.9468,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",110,53,477,1110,167.9341,980.145,"6D9CC6EC-B649-4861-8B84-F8D829FA22AF",1,2256.7834,1.1045,32.3561,471,0,0,0,0,127462,0.3377,"9:06:05","2025-11-05T09:06:05.871",0.6015,8360000,1.32e+08,99.435,,,,,,,,,1
58,"Debris",33009.1544,33009.1544,0.0883,9.47,1,1,836,1084,0,0.1332,0.0977,7.5057,1894.696,0.5911,"2025-11-05",205.0087,583.4571,205.0087,44.5534,61.656,21.5333,-90,0,0.1625,0.8602,0,0.0464,1018.3383,47.2914,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",107,23,532,1110,200.6667,875.975,"E6DC0D4C-32D8-4F74-AFF2-A4C30FD34ED3",1,2131.2595,1.1249,8.697,488,0,0,0,0,107758,0.1217,"9:06:08","2025-11-05T09:06:08.015",0.6486,4510000,1.04e+08,80.495,,,,,,,,,1
59,"Debris",38089.237,38089.237,0.0811,9.47,1,1,406,912,0,0.108,0.0872,9.2622,2237.4816,0.5475,"2025-11-05",220.2197,692.6254,220.2197,39.8972,63.422,27.0611,-45,45,0.1273,0.887,0,0.037,1211.7144,44.777,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",94,96,557,1110,189.7835,1074.845,"FB764232-3254-41C3-87BA-CAFF28F2FCE5",1,2512.9829,1.1231,6.4928,502,0,0,0,0,114819,0.1471,"9:06:09","2025-11-05T09:06:09.781",0.6821,5590000,1.74e+08,89.965,,,,,,,,,1
60,"Debris",58583.1146,58583.1146,0.0953,9.47,1,1,445,105,0,0.0464,0.033,21.5308,4273.4152,0.2424,"2025-11-05",273.1123,1340.5315,273.1123,115.9551,64.437,65.6259,-80,5,0.0855,0.9212,0,0.0152,2266.7039,34.5398,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",232,48,655,1110,135.3723,2088.135,"BBF68323-B7DE-4B8C-AC9C-99F86C61F2FF",1,4602.4872,1.077,18.327,510,0,0,0,0,118180,0.2152,"9:06:10","2025-11-05T09:06:10.790",0.7963,10700000,1.26e+09,232.015,,,,,,,,,1
61,"Debris",35990.1291,35990.1291,0.0707,9.47,1,1,884,1251,0,0.1695,0.135,5.8988,1777.2983,0.9681,"2025-11-05",214.0655,545.3139,214.0655,83.8042,65.453,16.4709,-90,5,0.0892,0.9181,0,0.0607,923.2005,56.0505,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",104,23,705,1110,175.2201,847.565,"A12BD805-E694-4F61-98EF-AA6D08AF1FE6",1,1958.5021,1.102,24.9963,518,0,0,0,0,101102,0.7106,"9:06:11","2025-11-05T09:06:11.798",0.6074,5140000,84900000,37.88,,,,,,,,,1
62,"Debris",35018.9388,35018.9388,0.44,9.47,1,1,237,419,0.3314,0.5812,0.6413,1.7205,897.095,0.9111,"2025-11-05",211.1575,266.7386,211.1575,122.9898,67.469,3.0805,65,-10,0.142,0.8757,0,0.3246,394.7311,128.1379,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",49,31,772,1110,75.406,345.655,"B5319856-CA2E-45BD-8551-B6783799ED4A",1,1045.738,1.1657,47.9477,534,0,0,0,0,42529,0.2356,"9:06:13","2025-11-05T09:06:13.815",0.2084,4930000,9940000,146.785,,,,,,,,,1
63,"Debris",95894.0185,95894.0185,0.0662,9.47,1,1,900,542,0,0.1075,0.0849,9.3021,3333.9135,0.5493,"2025-11-05",349.4225,1041.1735,349.4225,162.2092,68.859,27.1865,-35,55,0.122,0.8913,0,0.0368,1811.5459,66.634,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",108,157,905,1110,131.7169,1614.635,"FC9BEDBA-65A4-4B7E-A63E-A156DA42CF09",1,3756.3598,1.1267,47.6857,545,0,0,0,0,177291,0.1049,"9:06:15","2025-11-05T09:06:15.204",0.6644,22300000,5.91e+08,175.195,,,,,,,,,1
64,"Debris",97173.3988,97173.3988,0.2173,9.47,1,1,546,1816,0,0.0309,0.0272,32.3405,5935.8045,0.0954,"2025-11-05",351.7457,1869.7985,351.7457,68.9665,68.859,99.5907,15,-75,0.3224,0.7562,0,0.01,3487.7711,35.021,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",104,282,0,1344,147.8091,2637.395,"D1BD124B-8408-4C50-8388-E21705996058",1,7045.5844,1.187,17.9471,545,0,0,0,0,201316,0.2019,"9:06:15","2025-11-05T09:06:15.204",0.8119,22800000,3.42e+09,696.045,,,,,,,,,1
65,"Debris",35392.2107,35392.2107,0.0748,9.47,1,1,430,810,0,0.1787,0.1412,5.5946,1711.1116,0.9397,"2025-11-05",212.2799,524.5329,212.2799,58.3333,69.359,15.5115,-55,35,0.0861,0.9207,0,0.0645,889.6775,57.3561,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",83,67,284,1344,180.8453,819.155,"B4FA72EC-257D-4A09-B86B-77AF87A5D9FB",1,1894.0672,1.1069,10.2748,549,0,0,0,0,102901,0.5903,"9:06:15","2025-11-05T09:06:15.708",0.5953,5010000,75600000,61.555,,,,,,,,,1
66,"Debris",47796.4365,47796.4365,0.0611,9.47,1,1,375,274,0,0.0418,0.0272,23.9235,4105.6655,0.2922,"2025-11-05",246.6907,1287.1311,246.6907,124.2067,69.484,73.1443,65,-30,0.0896,0.9177,0,0.0137,2192.7653,29.9786,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",202,113,353,1344,149.6658,2012.375,"2B4CA1C3-1E24-4D97-8262-74FBB9BF857F",1,4445.4879,1.0828,16.2723,550,0,0,0,0,109705,0.0601,"9:06:15","2025-11-05T09:06:15.832",0.8083,7860000,1.12e+09,137.315,,,,,,,,,1
67,"Debris",35093.5667,35093.5667,0.0472,9.47,1,1,616,379,0,0.0945,0.0759,10.5779,2363.7025,0.7286,"2025-11-05",211.3824,731.8208,211.3824,132.4867,72.375,31.1993,60,-25,0.1018,0.9076,0,0.0321,1257.3213,40.2997,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",121,71,468,1344,160.8602,1141.135,"15026859-493A-4AE0-8030-0E6418CCB1CE",1,2595.2421,1.098,22.2801,573,0,0,0,0,90886,0.2316,"9:06:18","2025-11-05T09:06:18.734",0.7112,4950000,2.05e+08,71.025,,,,,,,,,1
68,"Debris",40575.2404,40575.2404,0.0621,9.47,1,1,494,697,0,0.1514,0.1174,6.6044,1958.1697,0.948,"2025-11-05",227.2928,603.186,227.2928,53.7396,72.641,18.6947,-75,25,0.1088,0.9019,0,0.0535,1034.2372,55.3223,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",104,57,541,1344,182.9906,932.795,"46262674-6A06-4DFC-A2AF-3F2F0C85047F",1,2179.119,1.1128,9.1913,575,0,0,0,0,116748,0.7269,"9:06:18","2025-11-05T09:06:18.985",0.6232,6150000,1.15e+08,37.88,,,,,,,,,1
69,"Debris",64654.2631,64654.2631,0.1255,9.47,1,1,392,194,0,0.0938,0.0686,10.6598,3052.4017,0.3816,"2025-11-05",286.9153,951.9983,286.9153,166.1262,75.656,31.4569,70,-25,0.1195,0.8933,0,0.0318,1637.9412,52.0694,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",158,74,600,1344,112.7424,1463.115,"CAF8E951-8E51-4611-A1DE-B3EEFD431515",1,3380.021,1.1073,34.1757,599,0,0,0,0,107218,0.1795,"9:06:22","2025-11-05T09:06:22.012",0.6986,12400000,4.52e+08,213.075,,,,,,,,,1
70,"Debris",35242.8622,35242.8622,0.0291,9.47,1,1,640,1622,0,0.0541,0.0362,18.4948,3290.5873,0.6762,"2025-11-05",211.8316,1028.5471,211.8316,90.5783,75.656,56.0853,-90,-5,0.0459,0.9561,0,0.0178,1688.7523,30.1104,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",185,23,676,1344,163.5115,1614.635,"39A04BF3-BCB5-41F4-A304-0FAD2C8F3148",1,3437.7255,1.0447,14.6775,599,0,0,0,0,92711,0.1198,"9:06:22","2025-11-05T09:06:22.012",0.794,4980000,5.7e+08,61.555,,,,,,,,,1
71,"Debris",39293.0014,39293.0014,0.1955,9.47,1,1,976,1332,0,0.1434,0.135,6.9735,1802.3891,0.3932,"2025-11-05",223.6725,553.2061,223.6725,167.2908,77.172,19.8575,55,-25,0.3299,0.7519,0,0.0504,1051.6188,52.9582,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",89,61,804,1344,154.277,790.745,"23F633C3-21F7-4021-90C2-F06AC2E57CF6",1,2209.154,1.2257,36.5669,611,0,0,0,0,95806,0.337,"9:06:23","2025-11-05T09:06:23.525",0.5957,5860000,88600000,194.135,,,,,,,,,1
72,"Debris",34944.3244,34944.3244,0.0501,9.47,1,1,544,1755,0,0.1334,0.0946,7.4988,2054.6481,0.9383,"2025-11-05",210.9324,634.2267,210.9324,87.908,77.422,21.5118,-50,40,0.0531,0.9496,0,0.0465,1042.1799,48.4469,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",94,83,867,1344,147.0941,989.615,"F735A19E-0814-48EA-ACBD-58F6972EF716",1,2181.2535,1.0616,11.6247,613,0,0,0,0,82814,0.72,"9:06:23","2025-11-05T09:06:23.778",0.6674,4910000,1.34e+08,33.145,,,,,,,,,1
73,"Debris",35317.5299,35317.5299,0.135,9.47,1,1,204,1428,0,0.1625,0.1452,6.1538,1694.1357,0.5784,"2025-11-05",212.0558,519.7979,212.0558,160.768,77.672,17.2749,-15,80,0.1863,0.843,0,0.0579,938.0625,54.3021,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",35,97,952,1344,126.787,790.745,"7DAF4343-121B-4500-8E73-F1A4E9919941",1,1984.7292,1.1715,36.8376,615,0,0,0,0,72015,0.3036,"9:06:24","2025-11-05T09:06:24.030",0.592,4990000,73500000,108.905,,,,,,,,,1
74,"Debris",51169.6229,51169.6229,0.6552,9.47,1,1,943,1387,0.5294,0.5715,0.8027,1.7498,1043.9794,0.8706,"2025-11-05",255.2473,312.7733,255.2473,104.4909,79.562,3.183,55,-45,0.259,0.7943,0,0.3142,470.9566,147.9586,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",51,46,1111,1344,126.1583,374.065,"518B9F54-9053-4F9E-8A82-1CA2BE21058A",1,1237.8303,1.1857,51.1364,630,0,0,0,0,98025,0.4998,"9:06:25","2025-11-05T09:06:25.921",0.1839,8710000,1.6e+07,222.545,,,,,,,,,1
75,"Debris",32489.7784,32638.0989,0.6145,9.47,1,1,494,1102,0.6439,0.8089,0.8738,1.2363,770.9877,1,"2025-11-05",203.3895,227.0167,203.8532,80.7368,80.578,1,45,-40,0,1.298,0,1,215.2334,215.2334,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",40,38,1159,1344,174.6943,279.365,"C205AE67-6750-4CBD-B9DA-8E1D16577F18",1,860.9338,1.1167,17.6212,638,0,0,0,0,92588,0.7489,"9:06:26","2025-11-05T09:06:26.930",0.1041,4410000,6130000,156.255,,,,,,,,,1
76,"Debris",35990.1291,35990.1291,0.1609,9.47,1,1,789,1132,0,0.2008,0.1661,4.98,1600.2397,0.6238,"2025-11-05",214.0655,489.546,214.0655,74.5843,80.578,13.5716,-80,10,0.1273,0.8871,0,0.0737,838.0176,61.748,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",92,34,0,1548,179.383,743.395,"8CD22ABB-8D4D-4738-BBBD-D80B45EAFE17",1,1799.5311,1.1245,22.2976,638,0,0,0,0,103504,0.4189,"9:06:26","2025-11-05T09:06:26.930",0.5627,5140000,61400000,127.845,,,,,,,,,1
77,"Debris",32193.3137,32415.6401,0.4674,9.47,1,1,839,642,0.2259,0.4127,0.5809,2.4229,935.3481,0.8377,"2025-11-05",202.4594,276.9975,203.1573,72.5625,82.344,5.4276,-80,15,0.4289,0.6998,0,0.1842,507.4347,93.4922,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",51,35,36,1548,177.4011,355.125,"48CF7915-9692-4A06-BAF0-618203B8539D",1,1201.8538,1.2849,25.4175,652,0,0,0,0,93313,0.2239,"9:06:28","2025-11-05T09:06:28.695",0.2691,4350000,11100000,175.195,,,,,,,,,1
78,"Debris",169771.6198,169771.6198,0.2997,9.47,1,1,746,1073,0,0.0351,0.0336,28.4987,6901.2009,0.0985,"2025-11-05",464.93,2177.3111,464.93,61.7845,82.594,87.5199,40,-50,0.3951,0.7168,0,0.0114,4207.9736,48.0802,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",230,268,73,1548,193.9105,3016.195,"DD961A5C-3ABC-4270-8693-D28885772C42",1,8512.1076,1.2334,12.56,654,0,0,0,0,437462,0.2911,"9:06:28","2025-11-05T09:06:28.947",0.7865,52600000,5.4e+09,1036.965,,,,,,,,,1
79,"Debris",55872.2776,55872.2776,0.2269,9.47,1,1,698,330,0,0.0561,0.0652,17.8388,2924.5377,0.2551,"2025-11-05",266.7186,910.6986,266.7186,91.6582,83.609,54.0239,-90,0,0.5037,0.665,0,0.0185,2014.9529,37.2974,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",156,46,343,1548,172.8198,1340.005,"C667ACB7-2A88-4C44-8502-F3A61D686110",1,4104.5007,1.4035,15.7278,662,0,0,0,0,144823,0.2271,"9:06:29","2025-11-05T09:06:29.957",0.7071,9930000,3.95e+08,298.305,,,,,,,,,1
80,"Debris",34273.4009,34273.4009,0.0683,9.47,1,1,863,632,0,0.1072,0.076,9.3313,2186.8702,0.5714,"2025-11-05",208.8977,677.6315,208.8977,120.7039,86.25,27.2785,-65,30,0.1125,0.8989,0,0.0367,1164.1665,42.6771,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",111,70,391,1548,177.4368,1046.435,"C8268235-88ED-4764-9236-2CFFDFE35EBC",1,2413.6871,1.1037,19.7796,683,0,0,0,0,98300,0.0771,"9:06:32","2025-11-05T09:06:32.604",0.6917,4770000,1.63e+08,89.965,,,,,,,,,1
81,"Debris",57652.7015,57652.7015,0.4194,9.47,1,1,399,1094,0,0.1373,0.2364,7.2842,2076.0248,0.4057,"2025-11-05",270.9349,640.8036,270.9349,54.5763,87.016,20.8359,-90,0,0.4325,0.6981,0,0.048,1268.4048,60.8759,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",108,51,463,1548,172.1672,885.445,"6EEFFA0E-1155-4B17-A0E8-C16B83148068",1,2658.5614,1.2806,28.0187,689,0,0,0,0,148236,0.1808,"9:06:33","2025-11-05T09:06:33.361",0.5772,10400000,1.38e+08,345.655,,,,,,,,,1
82,"Debris",39217.6782,39217.6782,0.0598,9.47,1,1,879,1443,0,0.1464,0.1109,6.8308,1992.2759,0.9309,"2025-11-05",223.458,613.9714,223.458,138.057,87.391,19.4079,65,-25,0.0807,0.9253,0,0.0515,1038.8083,53.5249,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",106,58,557,1548,164.1516,961.205,"D0ECEED5-1D95-4A3C-9AA1-472B3352BB26",1,2184.6665,1.0966,24.1689,692,0,0,0,0,101774,0.6232,"9:06:33","2025-11-05T09:06:33.739",0.636,5840000,1.21e+08,37.88,,,,,,,,,1
83,"Debris",48944.5023,48944.5023,0.3363,9.47,1,1,493,1110,0,0.2091,0.2018,4.7826,1683.4308,0.4574,"2025-11-05",249.6359,516.115,249.6359,71.5106,88.016,12.9476,-20,70,0.3035,0.7672,0,0.0772,931.9565,71.979,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",48,86,662,1548,171.0481,714.985,"88CB5523-CA0C-45CB-9089-38D3203A3921",1,2007.8711,1.1927,22.4645,697,0,0,0,0,127944,0.3048,"9:06:34","2025-11-05T09:06:34.369",0.5163,8150000,7.2e+07,269.895,,,,,,,,,1
84,"Debris",36888.5497,36888.5497,0.1981,9.47,1,1,756,679,0,0.3506,0.3142,2.8522,1193.899,0.8019,"2025-11-05",216.7209,360.6489,216.7209,89.392,88.781,6.8138,-90,5,0.1624,0.8603,0,0.1468,599.9322,88.0467,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",69,29,750,1548,146.039,516.115,"713C5D03-31C2-4D80-A836-23507BC9AA4C",1,1375.9579,1.1525,43.8729,703,0,0,0,0,86017,0.6409,"9:06:35","2025-11-05T09:06:35.126",0.3991,5330000,24600000,108.905,,,,,,,,,1
85,"Debris",67939.0253,67939.0253,0.164,9.47,1,1,421,689,0,0.1508,0.1479,6.6334,2360.21,0.5214,"2025-11-05",294.1133,731.2942,294.1133,56.8277,89.281,18.7863,-55,35,0.1624,0.8603,0,0.0532,1293.436,68.8501,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",109,85,781,1548,168.3001,1112.725,"7527FF56-C507-4591-8A3D-C6E0FFF8FD70",1,2724.572,1.1544,22.0984,707,0,0,0,0,167122,0.4469,"9:06:35","2025-11-05T09:06:35.630",0.5978,13300000,2.05e+08,213.075,,,,,,,,,1
86,"Debris",64341.9787,64341.9787,0.3041,9.47,1,1,213,1275,0.1184,0.4015,0.4757,2.4908,1361.7339,0.8049,"2025-11-05",286.2215,413.5236,286.2215,114.8542,89.656,5.648,50,-35,0.2088,0.8272,0,0.1771,692.5838,122.6246,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",64,55,868,1548,94.9704,572.935,"780B61F6-3049-4383-BE61-109C05768DB3",1,1630.4168,1.1973,55.8215,710,0,0,0,0,89937,0.3218,"9:06:36","2025-11-05T09:06:36.010",0.3078,12300000,3.7e+07,194.135,,,,,,,,,1
87,"Debris",183595.7045,183595.7045,0.2549,9.47,1,1,660,1171,0,0.0584,0.0613,17.1226,5387.2396,0.1994,"2025-11-05",483.4887,1695.3933,483.4887,67.5755,91.047,51.773,-35,55,0.3343,0.7495,0,0.0193,3354.8091,64.7985,"20240603_Erie_WNS0309_2mm_Rep4_000001.tif",178,225,925,1548,177.3049,2514.285,"3F59D126-D003-41C1-9601-84E3D25E1FEC",1,6839.2151,1.2695,29.4584,721,0,0,0,0,429787,0.254,"9:06:37","2025-11-05T09:06:37.395",0.7148,59200000,2.55e+09,667.635,,,,,,,,,1
